PointInTimeDt,Pos #,JobCd,Job Title,FTE,ClsInd,RegTmp,Union,Dept ID,Department,Dept,DeptType,Network,AdjStatus,SpecEd,Bilingual,Science,Math,Arts,EarlyChild,PhysEd,Counselor,Clinician,Library,WorldLang
9/9/2024,609205,49,Regular Teacher,1,Tchr,Reg,CTU,24451,Francis M Mckay School,Mckay,School-Based,Network 10,AdjVact,,,Science,,,,,,,,
9/9/2024,259899,3917,Instructor Assistant,1,ESP,Reg,CTU,24451,Francis M Mckay School,Mckay,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,421179,49,Regular Teacher,1,Tchr,Reg,CTU,24451,Francis M Mckay School,Mckay,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,513408,478,Teacher Assistant Bilingual,1,ESP,Reg,CTU,24461,Hanson Park School,Hanson Pk,School-Based,Network 03,AdjVact,,,,,,,,,,,
9/9/2024,623725,478,Teacher Assistant Bilingual,1,ESP,Reg,CTU,24461,Hanson Park School,Hanson Pk,School-Based,Network 03,AdjVact,,,,,,,,,,,
9/9/2024,610317,500629,Special Education Teacher,1,Tchr,Reg,CTU,24461,Hanson Park School,Hanson Pk,School-Based,Network 03,AdjVact,Spec Ed,,,,,EarlyChildhood,,,,,
9/9/2024,619983,55,Bilingual Teacher,1,Tchr,Reg,CTU,24461,Hanson Park School,Hanson Pk,School-Based,Network 03,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,125724,500629,Special Education Teacher,1,Tchr,Reg,CTU,24461,Hanson Park School,Hanson Pk,School-Based,Network 03,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,664884,505051,Restorative Justice Coord,1,ESP,Reg,CTU,24471,James B Mcpherson School,Mcpherson,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,624824,500629,Special Education Teacher,1,Tchr,Reg,CTU,24511,Ellen Mitchell School,Mitchell,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,675296,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,24511,Ellen Mitchell School,Mitchell,School-Based,ISP,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,675446,500629,Special Education Teacher,1,Tchr,Reg,CTU,24531,Logan Square Elementary,Logan Squa,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,615826,500629,Special Education Teacher,1,Tchr,Reg,CTU,24551,Bernhard Moos School,Moos,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623464,49,Regular Teacher,1,Tchr,Reg,CTU,24551,Bernhard Moos School,Moos,School-Based,Network 05,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,674456,500629,Special Education Teacher,1,Tchr,Reg,CTU,24551,Bernhard Moos School,Moos,School-Based,Network 05,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,537469,49,Regular Teacher,1,Tchr,Reg,CTU,24571,Morrill Math and Sci Elem,Morrill,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,611073,600063,Case Manager,0.5,Tchr,Reg,CTU,24571,Morrill Math and Sci Elem,Morrill,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,624868,500629,Special Education Teacher,1,Tchr,Reg,CTU,24571,Morrill Math and Sci Elem,Morrill,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624872,500629,Special Education Teacher,1,Tchr,Reg,CTU,24571,Morrill Math and Sci Elem,Morrill,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623851,49,Regular Teacher,1,Tchr,Reg,CTU,24571,Morrill Math and Sci Elem,Morrill,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,601356,49,Regular Teacher,1,Tchr,Reg,CTU,24571,Morrill Math and Sci Elem,Morrill,School-Based,Network 10,AdjVact,,,Science,,,,,,,,
9/9/2024,639041,462,School Assistant,1,ESP,Reg,CTU,24591,Mount Greenwood School,Mt Greenwd,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,624162,49,Regular Teacher,1,Tchr,Reg,CTU,24591,Mount Greenwood School,Mt Greenwd,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,619476,49,Regular Teacher,1,Tchr,Reg,CTU,24601,Mount Vernon School,Mt Vernon,School-Based,Network 13,AdjVact,,,Science,,,,,,,,
9/9/2024,662957,500629,Special Education Teacher,1,Tchr,Reg,CTU,24621,John B Murphy School,Murphy,School-Based,Network 01,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,619943,49,Regular Teacher,1,Tchr,Reg,CTU,24631,Ronald Brown Comm Acad,Brown RH,School-Based,Network 13,AdjVact,,,,,Arts,,,,,,
9/9/2024,611074,600063,Case Manager,0.5,Tchr,Reg,CTU,24631,Ronald Brown Comm Acad,Brown RH,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,620914,500629,Special Education Teacher,1,Tchr,Reg,CTU,24631,Ronald Brown Comm Acad,Brown RH,School-Based,Network 13,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,454146,49,Regular Teacher,1,Tchr,Reg,CTU,24631,Ronald Brown Comm Acad,Brown RH,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,621272,49,Regular Teacher,0.5,Tchr,Reg,CTU,24641,Henry H Nash School,Nash,School-Based,Network 03,AdjVact,,,,,,,,,,,
9/9/2024,474600,500629,Special Education Teacher,1,Tchr,Reg,CTU,24651,Jane A Neil School,Neil,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,621097,600063,Case Manager,0.5,Tchr,Reg,CTU,24651,Jane A Neil School,Neil,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,604207,600063,Case Manager,0.5,Tchr,Reg,CTU,24681,William P Nixon School,Nixon,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,620398,462,School Assistant,1,ESP,Reg,CTU,24681,William P Nixon School,Nixon,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,604791,600063,Case Manager,0.5,Tchr,Reg,CTU,24691,Alfred Nobel School,Nobel,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,536638,49,Regular Teacher,1,Tchr,Reg,CTU,24721,West Park Academy,West Park,School-Based,Network 05,AdjVact,,,,,,,,,,,
9/9/2024,611004,600063,Case Manager,0.5,Tchr,Reg,CTU,24731,Ogden International HS,Ogden,School-Based,Network 15,AdjVact,,,,,,,,,,,
9/9/2024,528696,500629,Special Education Teacher,1,Tchr,Reg,CTU,24741,Richard J Oglesby School,Oglesby,School-Based,Network 11,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,495316,49,Regular Teacher,1,Tchr,Reg,CTU,24741,Richard J Oglesby School,Oglesby,School-Based,Network 11,AdjVact,,,,,,,,,,,
9/9/2024,621322,505051,Restorative Justice Coord,1,ESP,Reg,CTU,24751,Isabell C O'Keeffe School,O'Keeffe,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,620151,500629,Special Education Teacher,1,Tchr,Reg,CTU,24751,Isabell C O'Keeffe School,O'Keeffe,School-Based,Network 12,AdjVact,Spec Ed,,,,,EarlyChildhood,,,,,
9/9/2024,615016,49,Regular Teacher,1,Tchr,Reg,CTU,24751,Isabell C O'Keeffe School,O'Keeffe,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,427118,463,Teacher Assistant,1,ESP,Reg,CTU,24771,Oriole Park School,Oriole Par,School-Based,Network 01,AdjVact,,,,,,,,,,,
9/9/2024,124382,49,Regular Teacher,1,Tchr,Reg,CTU,24791,James Otis School,Otis,School-Based,Network 06,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,615281,49,Regular Teacher,1,Tchr,Reg,CTU,24801,Luke O'Toole School,O'Toole,School-Based,Network 11,AdjVact,,,,,,,,,,,
9/9/2024,624830,500629,Special Education Teacher,1,Tchr,Reg,CTU,24801,Luke O'Toole School,O'Toole,School-Based,Network 11,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,649971,990101,School Counselor,1,Tchr,Reg,CTU,24801,Luke O'Toole School,O'Toole,School-Based,Network 11,AdjVact,,,,,,,,Counselor,,,
9/9/2024,618959,49,Regular Teacher,1,Tchr,Reg,CTU,24811,Wells Prep Elem Academy,Wells ES,School-Based,Network 09,AdjVact,,,,,Arts,,,,,,
9/9/2024,618964,49,Regular Teacher,1,Tchr,Reg,CTU,24811,Wells Prep Elem Academy,Wells ES,School-Based,Network 09,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,615283,49,Regular Teacher,1,Tchr,Reg,CTU,24841,Park Manor School,Park Manor,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,621242,600063,Case Manager,0.5,Tchr,Reg,CTU,24841,Park Manor School,Park Manor,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,141862,500629,Special Education Teacher,1,Tchr,Reg,CTU,24841,Park Manor School,Park Manor,School-Based,Network 12,AdjVact,Spec Ed,,Science,,,,,,,,
9/9/2024,623750,55,Bilingual Teacher,1,Tchr,Reg,CTU,24851,Louis Pasteur School,Pasteur,School-Based,Network 08,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,622973,500629,Special Education Teacher,0.5,Tchr,Reg,CTU,24851,Louis Pasteur School,Pasteur,School-Based,Network 08,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623785,55,Bilingual Teacher,1,Tchr,Reg,CTU,24851,Louis Pasteur School,Pasteur,School-Based,Network 08,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,267615,55,Bilingual Teacher,1,Tchr,Reg,CTU,24851,Louis Pasteur School,Pasteur,School-Based,Network 08,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,553515,463,Teacher Assistant,1,ESP,Reg,CTU,24851,Louis Pasteur School,Pasteur,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,488839,463,Teacher Assistant,1,ESP,Reg,CTU,24871,Ferdinand W Peck School,Peck,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,424256,49,Regular Teacher,1,Tchr,Reg,CTU,24871,Ferdinand W Peck School,Peck,School-Based,ISP,AdjVact,,,,,Arts,,,,,,
9/9/2024,624831,500629,Special Education Teacher,1,Tchr,Reg,CTU,24881,Washington Irving School,Irving,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,663100,500629,Special Education Teacher,1,Tchr,Reg,CTU,24911,William Penn School,Penn,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,675674,505051,Restorative Justice Coord,1,ESP,Reg,CTU,24911,William Penn School,Penn,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,620154,500629,Special Education Teacher,1,Tchr,Reg,CTU,24911,William Penn School,Penn,School-Based,Network 07,AdjVact,Spec Ed,,,,,EarlyChildhood,,,,,
9/9/2024,442857,49,Regular Teacher,1,Tchr,Reg,CTU,24911,William Penn School,Penn,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,495510,467,School Clerk Assistant,1,ESP,Reg,CTU,24911,William Penn School,Penn,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,611077,600063,Case Manager,0.5,Tchr,Reg,CTU,24961,Josiah L Pickard School,Pickard,School-Based,Network 07,AdjVact,,,,,,,,,,,
9/9/2024,615585,500629,Special Education Teacher,1,Tchr,Reg,CTU,24971,John T Pirie Fine Arts & Acad,Pirie,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,575934,49,Regular Teacher,1,Tchr,Reg,CTU,24981,Ambrose Plamondon School,Plamondon,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,610455,500629,Special Education Teacher,1,Tchr,Reg,CTU,24981,Ambrose Plamondon School,Plamondon,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,610463,500629,Special Education Teacher,1,Tchr,Reg,CTU,24981,Ambrose Plamondon School,Plamondon,School-Based,ISP,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,112262,49,Regular Teacher,1,Tchr,Reg,CTU,24981,Ambrose Plamondon School,Plamondon,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,604830,600063,Case Manager,0.5,Tchr,Reg,CTU,24991,Laura S Ward School,Ward Laura,School-Based,Network 05,AdjVact,,,,,,,,,,,
9/9/2024,663943,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,24991,Laura S Ward School,Ward Laura,School-Based,Network 05,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,298849,49,Regular Teacher,1,Tchr,Reg,CTU,24991,Laura S Ward School,Ward Laura,School-Based,Network 05,AdjVact,,,,,,,,,,,
9/9/2024,659803,500629,Special Education Teacher,1,Tchr,Reg,CTU,25021,William H Prescott School,Prescott,School-Based,Network 04,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,651825,500629,Special Education Teacher,1,Tchr,Reg,CTU,25021,William H Prescott School,Prescott,School-Based,Network 04,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,609990,49,Regular Teacher,1,Tchr,Reg,CTU,25021,William H Prescott School,Prescott,School-Based,Network 04,AdjVact,,,,,,,,,,,
9/9/2024,614977,55,Bilingual Teacher,0.5,Tchr,Reg,CTU,25041,George M Pullman School,Pullman,School-Based,Network 13,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,610272,49,Regular Teacher,1,Tchr,Reg,CTU,25041,George M Pullman School,Pullman,School-Based,Network 13,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,614881,67,Personalized Learning Coord,1,Tchr,Reg,CTU,25041,George M Pullman School,Pullman,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,615020,49,Regular Teacher,1,Tchr,Reg,CTU,25041,George M Pullman School,Pullman,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,545016,500629,Special Education Teacher,1,Tchr,Reg,CTU,25071,William H Ray School,Ray,School-Based,Network 09,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,432900,49,Regular Teacher,1,Tchr,Reg,CTU,25071,William H Ray School,Ray,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,624554,49,Regular Teacher,1,Tchr,Reg,CTU,25091,Reavis Math and Science,Reavis,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,600814,500629,Special Education Teacher,1,Tchr,Reg,CTU,25091,Reavis Math and Science,Reavis,School-Based,Network 09,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,142746,500629,Special Education Teacher,1,Tchr,Reg,CTU,25091,Reavis Math and Science,Reavis,School-Based,Network 09,AdjVact,Spec Ed,,,,,EarlyChildhood,,,,,
9/9/2024,614229,49,Regular Teacher,1,Tchr,Reg,CTU,25121,Paul Revere Elem,Revere,School-Based,Network 12,AdjVact,,,,,Arts,,,,,,
9/9/2024,612648,600755,Lead Coach,1,Tchr,Reg,CTU,25121,Paul Revere Elem,Revere,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,624334,600755,Lead Coach,1,Tchr,Reg,CTU,25151,Cesar Chavez Multicultural Ac,Chavez,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,600716,500629,Special Education Teacher,1,Tchr,Reg,CTU,25181,Martha M Ruggles School,Ruggles,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,638402,500629,Special Education Teacher,1,Tchr,Reg,CTU,25191,Ryder Math and Science,Ryder,School-Based,Network 11,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,638423,500629,Special Education Teacher,1,Tchr,Reg,CTU,25191,Ryder Math and Science,Ryder,School-Based,Network 11,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,638424,500629,Special Education Teacher,1,Tchr,Reg,CTU,25191,Ryder Math and Science,Ryder,School-Based,Network 11,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,675121,49,Regular Teacher,0.5,Tchr,Reg,CTU,25191,Ryder Math and Science,Ryder,School-Based,Network 11,AdjVact,,,,,Arts,,,,,,
9/9/2024,609044,49,Regular Teacher,1,Tchr,Reg,CTU,25191,Ryder Math and Science,Ryder,School-Based,Network 11,AdjVact,,,,,,,,,,,
9/9/2024,613866,3015,Youth Intervention Specialist,1,ESP,Reg,CTU,25191,Ryder Math and Science,Ryder,School-Based,Network 11,AdjVact,,,,,,,,,,,
9/9/2024,484810,49,Regular Teacher,1,Tchr,Reg,CTU,25241,Jonathan Y Scammon School,Scammon,School-Based,Network 01,AdjVact,,,,,,,,,,,
9/9/2024,653370,600063,Case Manager,0.5,Tchr,Reg,CTU,25291,Franz Peter Schubert School,Schubert,School-Based,Network 03,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,620225,990101,School Counselor,1,Tchr,Reg,CTU,25291,Franz Peter Schubert School,Schubert,School-Based,Network 03,AdjVact,,,,,,,,Counselor,,,
9/9/2024,619538,49,Regular Teacher,1,Tchr,Reg,CTU,25301,William H Seward Com Arts Acad,Seward,School-Based,Network 08,AdjVact,,,,,,,,,,,WorldLang
9/9/2024,620918,500629,Special Education Teacher,1,Tchr,Reg,CTU,25301,William H Seward Com Arts Acad,Seward,School-Based,Network 08,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,620948,500629,Special Education Teacher,1,Tchr,Reg,CTU,25301,William H Seward Com Arts Acad,Seward,School-Based,Network 08,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,612658,600755,Lead Coach,1,Tchr,Reg,CTU,25301,William H Seward Com Arts Acad,Seward,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,596936,49,Regular Teacher,1,Tchr,Reg,CTU,25331,Arnold Mireles Academy,Mireles,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,624875,500629,Special Education Teacher,1,Tchr,Reg,CTU,25331,Arnold Mireles Academy,Mireles,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624876,500629,Special Education Teacher,1,Tchr,Reg,CTU,25331,Arnold Mireles Academy,Mireles,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,609392,49,Regular Teacher,1,Tchr,Reg,CTU,25331,Arnold Mireles Academy,Mireles,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,624874,500629,Special Education Teacher,1,Tchr,Reg,CTU,25331,Arnold Mireles Academy,Mireles,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,619386,49,Regular Teacher,1,Tchr,Reg,CTU,25341,William T Sherman Sch of Excel,Sherman,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,619806,3015,Youth Intervention Specialist,1,ESP,Reg,CTU,25341,William T Sherman Sch of Excel,Sherman,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,674086,463,Teacher Assistant,1,ESP,Reg,CTU,25351,Jesse Sherwood School,Sherwood,School-Based,ISP,AdjVact,,,,,,,,,,,
9/9/2024,664502,600063,Case Manager,0.5,Tchr,Reg,CTU,25361,James Shields Elem School,Shields El,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,673426,49,Regular Teacher,0.5,Tchr,Reg,CTU,25371,Beulah Shoesmith School,Shoesmith,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,127513,49,Regular Teacher,1,Tchr,Reg,CTU,25371,Beulah Shoesmith School,Shoesmith,School-Based,Network 09,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,620757,500629,Special Education Teacher,1,Tchr,Reg,CTU,25371,Beulah Shoesmith School,Shoesmith,School-Based,Network 09,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624891,600063,Case Manager,0.5,Tchr,Reg,CTU,25381,Shoop Math Sci Tech Acad,Shoop,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,623713,49,Regular Teacher,1,Tchr,Reg,CTU,25381,Shoop Math Sci Tech Acad,Shoop,School-Based,Network 13,AdjVact,,,,,Arts,,,,,,
9/9/2024,112449,49,Regular Teacher,1,Tchr,Reg,CTU,25381,Shoop Math Sci Tech Acad,Shoop,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,123752,49,Regular Teacher,1,Tchr,Reg,CTU,25381,Shoop Math Sci Tech Acad,Shoop,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,457091,49,Regular Teacher,1,Tchr,Reg,CTU,25381,Shoop Math Sci Tech Acad,Shoop,School-Based,Network 13,AdjVact,,,Science,,,,,,,,
9/9/2024,604781,600063,Case Manager,0.5,Tchr,Reg,CTU,25411,John M Smyth School,Smyth,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,583139,500629,Special Education Teacher,1,Tchr,Reg,CTU,25411,John M Smyth School,Smyth,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,612662,600755,Lead Coach,1,Tchr,Reg,CTU,25411,John M Smyth School,Smyth,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,623408,49,Regular Teacher,1,Tchr,Reg,CTU,25411,John M Smyth School,Smyth,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,142514,500629,Special Education Teacher,1,Tchr,Reg,CTU,25411,John M Smyth School,Smyth,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624835,500629,Special Education Teacher,1,Tchr,Reg,CTU,25411,John M Smyth School,Smyth,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,620071,49,Regular Teacher,1,Tchr,Reg,CTU,25471,Adlai E Stevenson School,Stevenson,School-Based,Network 10,AdjVact,,,,,,,,,,,
9/9/2024,138949,500629,Special Education Teacher,1,Tchr,Reg,CTU,25471,Adlai E Stevenson School,Stevenson,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,348826,500629,Special Education Teacher,1,Tchr,Reg,CTU,25471,Adlai E Stevenson School,Stevenson,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,619299,49,Regular Teacher,1,Tchr,Reg,CTU,25491,Dunne Technology Acad,Dunne,School-Based,Network 13,AdjVact,,,,Math,,,,,,,
9/9/2024,601367,49,Regular Teacher,1,Tchr,Reg,CTU,25541,New Sullivan Elem,Nw Sullivn,School-Based,Network 12,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,600184,500629,Special Education Teacher,1,Tchr,Reg,CTU,25541,New Sullivan Elem,Nw Sullivn,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,433387,500629,Special Education Teacher,1,Tchr,Reg,CTU,25541,New Sullivan Elem,Nw Sullivn,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,652801,39,Part-Time Teacher,0.5,Tchr,Reg,CTU,25561,Elizabeth H Sutherland School,Sutherland,School-Based,Network 10,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,609949,49,Regular Teacher,1,Tchr,Reg,CTU,25571,George B Swift Specialty Schoo,Swift,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,620386,505051,Restorative Justice Coord,1,ESP,Reg,CTU,25571,George B Swift Specialty Schoo,Swift,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,428443,49,Regular Teacher,1,Tchr,Reg,CTU,25571,George B Swift Specialty Schoo,Swift,School-Based,Network 02,AdjVact,,,,,,,,,,,
9/9/2024,569053,55,Bilingual Teacher,1,Tchr,Reg,CTU,25581,Mancel Talcott School,Talcott,School-Based,Network 06,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,609994,49,Regular Teacher,1,Tchr,Reg,CTU,25581,Mancel Talcott School,Talcott,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,665622,500629,Special Education Teacher,1,Tchr,Reg,CTU,25601,James N Thorp School,Thorp J N,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624836,500629,Special Education Teacher,1,Tchr,Reg,CTU,25601,James N Thorp School,Thorp J N,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624045,49,Regular Teacher,1,Tchr,Reg,CTU,25601,James N Thorp School,Thorp J N,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,606160,49,Regular Teacher,1,Tchr,Reg,CTU,25601,James N Thorp School,Thorp J N,School-Based,Network 12,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,610621,49,Regular Teacher,1,Tchr,Reg,CTU,25631,Monarcas Academy,Monarcas,School-Based,Network 08,AdjVact,,,,,,,,,,,
9/9/2024,531255,49,Regular Teacher,1,Tchr,Reg,CTU,25661,Mark Twain School,Twain,School-Based,Network 10,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,491384,49,Regular Teacher,1,Tchr,Reg,CTU,25671,Lavizzo School,Lavizzo,School-Based,Network 13,AdjVact,,,,,,,,,,Library,
9/9/2024,614520,49,Regular Teacher,1,Tchr,Reg,CTU,25671,Lavizzo School,Lavizzo,School-Based,Network 13,AdjVact,,,,,,,,,,,
9/9/2024,601205,49,Regular Teacher,1,Tchr,Reg,CTU,25671,Lavizzo School,Lavizzo,School-Based,Network 13,AdjVact,,,,Math,,,,,,,
9/9/2024,675445,500629,Special Education Teacher,1,Tchr,Reg,CTU,25681,Alessandro Volta School,Volta,School-Based,Network 01,AdjVact,,,,,,,,,,,
9/9/2024,120615,55,Bilingual Teacher,1,Tchr,Reg,CTU,25681,Alessandro Volta School,Volta,School-Based,Network 01,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,611087,600063,Case Manager,0.5,Tchr,Reg,CTU,25711,James Wadsworth School,Wadsworth,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,531120,49,Regular Teacher,1,Tchr,Reg,CTU,25711,James Wadsworth School,Wadsworth,School-Based,Network 09,AdjVact,,,,,Arts,,,,,,
9/9/2024,448360,49,Regular Teacher,1,Tchr,Reg,CTU,25711,James Wadsworth School,Wadsworth,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,252031,49,Regular Teacher,1,Tchr,Reg,CTU,25711,James Wadsworth School,Wadsworth,School-Based,Network 09,AdjVact,,,,,,,,,,,
9/9/2024,582459,49,Regular Teacher,1,Tchr,Reg,CTU,25731,John A Walsh School,Walsh,School-Based,Network 07,AdjVact,,,,,Arts,,,,,,
9/9/2024,581169,500629,Special Education Teacher,1,Tchr,Reg,CTU,25731,John A Walsh School,Walsh,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,619985,49,Regular Teacher,1,Tchr,Reg,CTU,25731,John A Walsh School,Walsh,School-Based,Network 07,AdjVact,,,,Math,,,,,,,
9/9/2024,620769,500629,Special Education Teacher,1,Tchr,Reg,CTU,25731,John A Walsh School,Walsh,School-Based,Network 07,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,623968,49,Regular Teacher,1,Tchr,Reg,CTU,25751,James Ward School,Ward,School-Based,Network 06,AdjVact,,,,,,,,,,,
9/9/2024,620787,500629,Special Education Teacher,1,Tchr,Reg,CTU,25751,James Ward School,Ward,School-Based,Network 06,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,615340,49,Regular Teacher,1,Tchr,Reg,CTU,25761,Joseph Warren School,Warren,School-Based,Network 12,AdjVact,,,,,,,,,,,
9/9/2024,614578,49,Regular Teacher,1,Tchr,Reg,CTU,25761,Joseph Warren School,Warren,School-Based,Network 12,AdjVact,,,,,Arts,,,,,,
9/9/2024,620957,500629,Special Education Teacher,1,Tchr,Reg,CTU,25761,Joseph Warren School,Warren,School-Based,Network 12,AdjVact,Spec Ed,,,,,,,,,,
